lei,bic,legalName,countryCode
549300C43L0TF7UALB02,ASINGB21XXX,"ASHMORE INVESTMENT MANAGEMENT LIMITED",GB
549300BRSSSUNB0U6552,AMEAUS42XXX,"American Bank, National Association",US
549300I7J0AYIGH3S098,CNACUS41XXX,"CONTINUOUS CAPITAL, LLC",US
ZPI2XEZ4ZQ7KCRWLH953,MCMEUS31XXX,"MUDRICK CAPITAL MANAGEMENT, L.P.",US
549300SPERNILRG47H04,CFMALT21XXX,"UAB FMĮ ""MRC Markets""",LT
549300CRCUZB7SBPEP17,QUKASES1XXX,"Quesada Kapitalförvaltning AB",SE
549300Z1EJ0K7FL0XQ76,CCTCNCN1XXX,CREDICAL,NC
COINQMNIM6RBU631DD85,ARVTUS44XXX,"Arvest Bank",US
549300VE5YDFPV0VWU74,DDPMUS31XXX,"Delta Dental Plan of Michigan, Inc.",US
549300X7HHEXBMHJYJ80,GOASGB21XXX,"GOLDMAN SACHS (UK) SVC. LIMITED",GB
549300E0VYUF74IOC869,ARPICHZ1XXX,"Argentière Capital AG",CH
8KA1PQPA9THGG1BNCT31,CITIHKAXXXX,"CITIBANK (HONG KONG) LIMITED",HK
549300RTV8RHU4GVY867,TTSACHG1XXX,"Transamine Trading SA",CH
213800M7T3CYVZ3ZRT12,SPAVNOBBXXX,"SPAREBANKEN VEST",NO
4LJGQ9KJ9S0CP4B1FY29,STYTUS41XXX,"Stock Yards Bank ",US
549300EFKI7DMDQFI675,IOONDKK1XXX,"Investeringsforeningen Nordea Invest - Basis 3 KL",FI
549300RXDW65JFMNG352,PARGGB21XXX,"PAYDEN ",GB
549300KEVMSOSY8T8R35,SARBZAJPXXX,"South African Reserve Bank",ZA
549300IRGNL8Q3O8Y413,BPBIBGSFXXX,"EUROBANK BULGARIA",BG
549300DCU7KOL83B3B08,CSQSGB21XXX,"QUBE RESEARCH ",GB
549300C4RWHVOOSD9T96,SHWWGB21XXX,"D. E. SHAW ",GB
MXKQVM4U1OHBQWFPG196,ARONUS33XXX,"J. ARON ",US
5493009LT0J21LWHNM96,CTZNCA8VXXX,"Vancity Community Investment Bank",CA
5493003BL75V8BM5NK40,DRAHFRP1XXX,"JB Drax SAS",FR
4B4HI3CGXMBDC0G6BM51,ACNACA2QXXX,"AIR CANADA",CA
6I8315LJQXS02XDL2V84,OKOMATWWXXX,"KA Finanz AG",AT
549300H1JNU0HLNFU552,BNPEPEP1XXX,"BANCO BBVA PERU",PE
549300ZPZVBD2F8NKI18,CIALCHBBXXX,"Bank CIC (Schweiz) AG",CH
549300EI5FIZNI8UK277,GEMTGB21XXX,"GEMSSTOCK LIMITED",GB
549300ADEBO7HF4LSX14,LAPAGB21XXX,"LANSDOWNE PARTNERS (UK) LLP",GB
549300O35MBB4IYFDZ17,ALANAEAAXXX,"Al Ansari Exchange LLC",AE
5493008AAX0BESN9WN06,PCHQBEBBXXX,bpost,BE
549300514J3G7XH64311,FCCLCAT1XXX,"FIDELITY CLEARING CANADA ULC",CA
6BS8JLEICI3VGJ264L55,MWAMGB21XXX,"MARSHALL WACE LLP",GB
549300FJZHS98VKJKA72,CTCBIDJAXXX,"PT Bank Ctbc Indonesia",ID
549300BHBJYBLKLYUZ38,BUVIHKH1XXX,"Bullion Ventura International Limited",HK
7V6Z97IO7R1SEAO84Q32,SPTRNO22XXX,"SPAREBANK 1 SMN",NO
PRIPO6EZQLPB5ACK1O39,GAMLGB21XXX,"GAM LONDON LIMITED",GB
549300GK65M93DFOBG64,GMSACH21XXX,"Gerald Metals Sàrl",CH
50OBSE5T5521O6SMZR28,IBKRUS33XXX,"INTERACTIVE BROKERS LLC",US
549300MGZWS3ZWNOVV70,BBREUS33XXX,"CBRE, INC.",US
13Y3SXL8Z04FPZVDWE47,CFSMAU2SXXX,"COLONIAL FIRST STATE INVESTMENTS LIMITED",AU
549300MWNS3RG3CUSA56,SKFISEGAXXX,"SKF International Aktiebolag",SE
549300TI8X31XV2WEG32,CFCMHKHHXXX,"CANTOR FITZGERALD (HONG KONG) CAPITAL MARKETS LIMITED",HK
549300D2ZDDLNMDEQ727,SGPBBE99XXX,"ABN AMRO Private Banking Belgium",BE
549300XLK5NQHFUIEW27,SNDAFIH1XXX,"Nordea Discretionary Asset Allocation Fund",FI
5493004V6A3Z027YT216,REMYFR21XXX,"REMY COINTREAU",FR
549300UJJCG16YY1N573,FGLIUS3BXXX,"Fidelity ",US
5493004M92EB41UP1092,SEONSES1XXX,"Sensor Fonder AB",SE
UVCP0ONBRH8AI9HEYC97,TRSXUS4BXXX,"Teacher Retirement System of Texas",US
549300VLYM2XZE4FJF95,RIKSSESSXXX,"SVERIGES RIKSBANK",SE
5493006RJSLS5DA4PD75,TDSECAT1XXX,"TD SECURITIES INC.",CA
549300JUMW00QTZRX045,SCBLNPKAXXX,"STANDARD CHARTERED BANK NEPAL LIMITED",NP
549300T60BY4RTBQCL56,MBCOMXMMXXX,"SCOTIABANK INVERLAT SA",MX
549300JR32EO2KGZQM55,PTCOCA61XXX,"PETERS ",CA
5493008BATDQM2LE5Z97,BYBBBEBBXXX,"BYBLOS BANK EUROPE",BE
549300QG7XFGLKN6HL17,CWBKCA61XXX,"Canadian Western Bank",CA
549300F0242V0MVKQ555,GLOGGB21XXX,C,GB
549300L4ISXB74YTKM79,SWLCLI22XXX,"Swiss Life (Liechtenstein) AG",LI
549300HI1HI1GZBKYG51,OOCCUS41XXX,"AXOS CLEARING LLC",US
549300DY3O1IV4DED240,SIROUS66XXX,"SIGUE CORPORATION",US
549300TCFMWGLMH7ZC74,EXMBMYKLXXX,"Export-Import Bank of Malaysia Berhad",MY
549300Q2UFK55M7CZC75,IOIADKK1XXX,"Værdipapirfonden Nordea Invest Portefølje - Lange obligationer",FI
549300OMT8LAUY15DW84,ESFPPTP1XXX,"GNB - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES S.A.",PT
549300R8K43AXHYP5M15,RECLBEBBXXX,RECTICEL,BE
5493007RSNEL04GZPO18,CBHKHKHHXXX,"PUBLIC BANK (HONG KONG) LIMITED",MY
54930018GXVZ0BEQ7K32,IFADITRRXXX,"International Fund for Agricultural Development",IT
549300ZW7MOEIJH2N570,DHCHHKH1XXX,"Double Haven Capital (Hong Kong) Limited",HK
MV4O55SH8HO6KQSGW013,FFBCUS3CXXX,"First Financial Bank",US
549300527NQQ1CU37T58,NIFHCY21XXX,"NBI INVESTMENTS LIMITED",CY
5493005K5G7YGUDP9M15,BENEHKH1XXX,"CES Capital International (Hong Kong) Co., Limited",HK
E57ODZWZ7FF32TWEFA76,CITIUS33XXX,"Citibank, National Association",US
549300TNFJKKHMUPIB82,PLNSAU61XXX,"Police ",AU
549300GC21INBQ4L7O39,SOPDSES1XXX,"Söderberg ",SE
549300W7CNYGJ68XGD27,SCBLUGKAXXX,"Standard Chartered Bank Uganda Limited",UG
549300VI4QIAYLTFK025,THALCHGGXXX,"Banque Thaler SA",CH
5493000RGZ5OQRL3DA34,TRMSCD3LXXX,"Trust Merchant Bank (TMB)",CD
549300T8W9349L4KCL74,CSFBMYK1XXX,"CREDIT SUISSE SECURITIES (MALAYSIA) SDN. BHD.",MY
549300YEC7519H8CBF72,JOJOBE22XXX,"J.C. GENERAL SERVICES",BE
549300BT51N3KAXDPP56,CELLLULLXXX,"ING Luxembourg",LU
549300NV8FSQRNOUQO50,RETYUS31XXX,"RELIANCE TRUST COMPANY",US
549300EP6JOM2CY64233,BESAPTPAXXX,"NOVO BANCO DOS AÇORES, S.A.",PT
CO6GC26LCGGRTUESIP55,BEASHKHHXXX,"THE BANK OF EAST ASIA, LIMITED",HK
54930000T3HAVB96QW10,HEIRIT21XXX,"Hewlett-Packard Italiana S.R.L.",IT
549300RFSMIRUODUVW59,FRIRUS55XXX,"First Interstate Bank",US
549300JPMMI8T2PBJU34,SBDABMH1XXX,"SCHRODERS (BERMUDA) LIMITED",GB
549300UGXBLRF0KTKG41,BBONBRSPXXX,"BANCO BS2 S.A.",BR
549300MGAN8GCG7QFX02,ARNOUS33XXX,"ARENA INVESTORS, LP",US
549300WZDEF9KKE40E98,AMTKUS33XXX,"AMETEK, INC.",US
549300KTQVNCDGDZTN52,SPVDNOK1XXX,"SPAREBANK 1 VERDIPAPIRSERVICE AS",NO
549300KO1GDQ208GOP45,SFBALI22XXX,"Banque Havilland (Liechtenstein) AG",LI
5493001BFKYXMY6DV372,ARMAUS31XXX,"Vanderbilt Capital Advisors, LLC",US
549300N31KXUPLIF6717,ICRAITRROL0,"BANCA CRAS - CREDITO COOPERATIVO TOSCANO - SIENA",IT
F0NSGPZP6E9C38IHRE61,SBADNL21XXX,"Stichting Bedrijfspensioenfonds voor de Agrarische en Voedselvoorzieningshandel",NL
549300BEL47N4GGJM871,SBICKENXXXX,"Stanbic Bank Kenya Limited",KE
549300L2TJKMRAVJCZ02,SUCAEGCXXXX,"Suez Canal Bank SAE",EG
549300SH2TNOYSD2NI40,HIAASES1XXX,"Hinc Asset Management AB",SE
784F5XWPLTWKTBV3E584,GSGIUS31XXX,"THE GOLDMAN SACHS GROUP, INC.",US
54930077IZ2P7FXZ1K36,SYCOCHGGXXX,"Banque SYZ SA",CH
549300O0NX3OWMAZEH79,UCAMCY21XXX,"UCP ASSET MANAGEMENT LIMITED",CY
549300VO4FJKJIJG2H24,BOCIHKHHXXX,"BOCI SECURITIES LIMITED",HK
0FRBUZNK0A53GHYLTX63,GOAFHKHXXXX,"GOLDMAN SACHS (ASIA) FINANCE",HK
549300ZRQYCV6SVGJH54,INRAFRP1XXX,"INVESCO ASSET MANAGEMENT S.A",US
549300QMHS5VUBL4LM05,TPLSISR1XXX,"T Plús hf.",IS
5493000891UKI9K8G791,NIFDNL21XXX,"NIKE Fundamentals C.V.",NL
549300TO6TL0YIMPV321,SOGEMZMAXXX,"Banco Société Générale Moçambique, S.A",MZ
5NGPZ37H6T4XS5MO5N09,GOLDJPJXXXX,"Goldman Sachs Japan Co., Ltd.",JP
5493009VLMUL0WP32L22,LMIFGB21XXX,"LEGG MASON INVESTMENT FUNDS LIMITED",GB
549300RH5FFHO48FXT69,IVESZAJJXXX,"INVESTEC BANK",ZA
549300VGITPUHSMP1639,LATLCAT1XXX,"W.D. Latimer Co. Limited",CA
549300DQY4OVHQJMFX66,FAIICAT1XXX,"Richardson GMP Limited",CA
5493008QRHH0XCLJ4238,BRDEROBUXXX,"BRD - GROUPE SOCIETE GENERALE SA",RO
549300I3U59T2U620T86,OCMEGB21XXX,"SCULPTOR CAPITAL MANAGEMENT EUROPE LIMITED",GB
549300O5KAG21BMZ8N83,DOHBQAQAXXX,"Doha Bank Q.P.S.C",QA
549300AEZQJUIDGQI431,SIPLUS44XXX,"AMERITAS INVESTMENT PARTNERS, INC.",US
5493008HEH0M5O56OV45,HISRUS31XXX,"HIGHVISTA STRATEGIES LLC",US
549300B2K3YZTXH1XV66,VEOANOK1XXX,"VERDIPAPIRFONDET NORDEA PLAN BALANSERT",FI
LSGM84136ACA92XCN876,UPANBE21XXX,"AXA BANK BELGIUM",BE
5493002HXPWNWONL4B16,INGPSGSGXXX,"BANK OF SINGAPORE LIMITED",SG
549300KJD6WXP2OOPT58,ALKSSES1XXX,"Pepins Group AB (Publ)",SE
5493008OTMC65SOHIF44,FCIBBBB2XXX,"FirstCaribbean International Wealth Management Bank (Barbados) Limited",BB
549300JP3R5ZCN3Y0W95,BCEBBOLPXXX,"Banco Central de Bolivia",BO
SC4P6WZO702RYEIU7J93,NYCBHKHHXXX,"NANYANG COMMERCIAL BANK, LIMITED",HK
549300QK33HS7IXY1175,GSIVGB21XXX,"GOLDMAN SACHS INTERNATIONAL SERVICE ENTITIES HOLDINGS LIMITED",GB
213800EEC95PRUCEUP63,ITGLIE2DXXX,"VIRTU ITG EUROPE LIMITED",IE
2RTSLGQ89VMY18RHX631,MTWCUS44XXX,"The Manitowoc Company, Inc.",US
549300TB3JMG64GK6X59,KTEFTRISXXX,"Kuveyt Türk Katilim Bankasi A.Ş.",TR
549300VJGFAO55EWKF41,SCKRKRS1XXX,"Standard Chartered Securities Korea Limited",KR
NYUQZJ2GTTMDCT7UWF49,CPIMGB2LXXX,"CAPULA INVESTMENT MANAGEMENT LLP",GB
549300O3G37UC4C5EV40,PNMTUS33XXX,"Penn Mutual Asset Management, LLC",US
549300TR6MWKSIOP3B72,BRKLUS3AXXX,"Brookline Bank",US
549300IJV8X2BVHFN697,MHCBGB2LXXX,"Mizuho Bank, Ltd.",JP
54930058XBVQVPRNDS96,FICCPTP1XXX,"Patris Corretora S.A.",PT
549300D5F1MMN8WX8D05,BCMCBEBBXXX,"Bancontact Payconiq Company",BE
549300K2507QF5P5DT31,VETCCAT1XXX,"VELOCITY TRADE CAPITAL LTD.",CA
549300MJA6PWCLC7G017,SECTITM1XXX,"SAMSUNG ELECTRONICS ITALIA S.P.A.",GB
549300JDWD8L020ZOS20,EXCFLULLXXX,"BIL Fund ",LU
549300PW8F1JIXYKLR97,STGIDEM1XXX,"State Street Global Advisors GmbH",DE
8HJ584LSUOXRY4R82794,THINUS5BXXX,"THORNBURG INVESTMENT MANAGEMENT, INC.",US
549300TK7G7NZTVM1Z30,UNLLNL21XXX,"Unilever N.V.",NL
549300RP18KM6QP5BI81,LDFMGB21XXX,"DG PARTNERS LLP",GB
549300Y5CH882WUHEV92,EUAILUL1XXX,"Eurizon Capital S.A.",LU
FR5LCKFTG8054YNNRU85,ABBVUS44XXX,"ABBVIE INC.",US
NICH5Q04ADUV9SN3Q390,BREDFRPPXXX,"BRED BANQUE POPULAIRE",FR
549300OHXNZXGU6Q6H37,BMLUIT3LXXX,"Banca Del Monte Di Lucca - Spa",IT
5493002MJYCWE25DBM78,RTECUS33XXX,"RENAISSANCE TECHNOLOGIES LLC",US
549300RSN7N9VJ81HD62,BTGCGB2LXXX,"ENGELHART CTP HOLDING (UK) LIMITED",GB
549300C1DKVS5NB9AW83,LCSRITG1XXX,"Lanterna Consumer S.R.L.",IT
549300U9H74ZS6M90L15,CENRSVSSXXX,"Banco Central de Reserva de El Salvador",SV
549300YCN2HLIW35TL08,FPSSNCN1XXX,SOCALFI,NC
SIQNE3E5N1WZ40Z2SU44,DIFAGB21XXX,"DIMENSIONAL FUND ADVISORS LTD.",GB
5493005JIXDVMRIJMC50,CSMGESM1XXX,"CYGNUS ASSET MANAGEMENT S G I I C SA",ES
549300J06DR268G1B556,MOODUS31XXX,"MOODY'S INVESTORS SERVICE, INC.",US
549300XIIOMBI2YP3680,THAOKRS1XXX,"THANOS CO., LTD.",KR
549300Y364WLODHG3072,HSSPSGS1XXX,"Hewlett-Packard Singapore (Sales) Pte. Ltd.",SG
549300D2T7NRDJTQL306,TIIDIE21XXX,"TRIUMPH III INVESTMENTS (IRELAND) DESIGNATED ACTIVITY COMPANY",IE
549300IHBDUTUNQJJB79,AGFGBEBBXXX,Agfa-Gevaert,BE
549300B31HSTBIV6QG26,CLALUSA1XXX,"CALAMOS ADVISORS LLC",US
549300NIQZGDT123OH38,FIIUGB21XXX,"FISHER INVESTMENTS EUROPE LIMITED",US
5WUVMA08EYG4KEUPW589,SNCRUS44XXX,"STIFEL, NICOLAUS ",US
549300J6GFO6DALBE134,AMFDSES1XXX,"AMF Fonder AB",SE
E1U3T9WF3OQZPH0PPJ84,CITIHKHCXXX,"CITICORP INTERNATIONAL LIMITED",HK
549300SDQ83FUC7IK543,PIACUS44XXX,"Pinnacle Bank",US
549300R24NNCTGT7CW53,DAHLSES1XXX,"Danske Hypotek AB (publ)",SE
549300GD54M5D18LKU62,CFADBZB1XXX,"Comfin, S.A.",BZ
LRTJ90BDKWYUKQ3QY816,VITOCHGGXXX,"Vitol SA",CH
549300SU730FTQOKTE75,INCDCAT1XXX,"INSTINET CANADA LIMITED",CA
549300E40BQMHI2LOX26,SAANUS33XXX,"SunAmerica Asset Management, LLC",US
VJ7YGYZZGIKEBSVIZU31,CBCTTWTPXXX,"Central Bank of the Republic of China (Taiwan)",TW
FIK8397NT1P4IPD28W79,CSFBUS3LXXX,"CREDIT SUISSE CAPITAL LLC",US
549300LDNEUDKTLR6354,OEIAGB21XXX,"Oechsle International Advisors Limited",GB
NT7C58H5HPZYKZDPOO64,SMBCGB2LXXX,"SUMITOMO MITSUI BANKING CORPORATION EUROPE LIMITED",GB
549300ND1MQ8SNNYMJ22,EEUHEE2XXXX,"AS SEB Pank",EE
549300Y3HHZB1ZGFPJ93,ELETSES1XXX,"Aktiebolaget Electrolux",SE
96QM9M0BWQYBMDQH8L02,ICONIE2DXXX,"KBC BANK IRELAND PUBLIC LIMITED COMPANY",IE
549300CGLRBLXD8PLZ18,WBANRO22XXX,"BANCA COMERCIALA INTESA SANPAOLO ROMANIA S.A.",RO
5493009LC5RTMFRLIJ89,MOBBMD22XXX,"Banca Comercială ""MOBIASBANCĂ-Groupe Societe Generale"" S.A.",MD
549300SPT964B3GQGO31,SECTRO21XXX,"SAMSUNG ELECTRONICS ROMANIA SRL",GB
5493004ASPFEDNEY8V17,GOCFBEB1XXX,"GOLD-COMMODITIES -FOREX NV",BE
549300I3SQGHOJ3O1P34,NOVVFIH1XXX,"Nordea Savings 75 Fund",FI
5493008IBLS64L71NM85,AMSDMYK1XXX,"AMINVESTMENT BANK BERHAD",MY
549300VFZ8XJ9NUPU221,ESTLUS33XXX,"THE ESTEE LAUDER COMPANIES INC.",US
Z06S12H6N9QRJ8HHN626,MSDWGB2LXXX,"MORGAN STANLEY BANK INTERNATIONAL LIMITED",GB
549300D6D4CL58L7GH16,HAPPGB21XXX,"HADRON CAPITAL LLP",GB
P2HWO703XN8TPXCGU747,FBHLNL2AXXX,"Credit Europe Bank N.V.",NL
549300SV2HIB7EJR0U84,DOCXUS61XXX,"DODGE ",US
5493003T5D4N1CM46J77,ANHRUS33XXX,"1st Security Bank of Washington",US
RCC7EN1MKNPEUBXPWY52,ICPCUS31XXX,"INDUS CAPITAL PARTNERS, LLC",US
549300B8P6MUJ1YWTS08,CAUFFR21XXX,CARREFOUR,FR
549300N7SPGY7D0EVA06,AINLUS43XXX,"Allianz Investment Management LLC",US
549300U6C5DCBKSIEB26,CITCCATTXXX,"Citco Bank Canada",CA
549300EU0D0B2GLLLB92,IOIJDKK1XXX,"Værdipapirfonden Nordea Invest Portefølje - Fleksibel- Obligationer",FI
HLXKKOPWQHDNU5407031,MLCEESMMXXX,"MERRILL LYNCH CAPITAL MARKETS ESPAÑA SOCIEDAD ANONIMA SOCIEDAD DE VALORES",ES
549300TRUWO2CD2G5692,UNCRITMMXXX,"UNICREDIT, SOCIETA' PER AZIONI",IT
549300677ETU3TB33512,SMECKYK1XXX,"Sunset Mesa Fund, Ltd.",KY
54930093I22PU43ODQ77,IBSJJPJ1XXX,"Interactive Brokers Securities Japan, Inc.",JP
549300QOMHWIXQCEYW57,IBKRCAMMXXX,"Interactive Brokers Canada Inc.",CA
549300186QXM3QH30R53,OTFCCY21XXX,"OTKRITIE CAPITAL CYPRUS LIMITED",CY
549300CC5Y1TT5STIK89,SULUAU21XXX,"ASTERON LIFE ",AU
549300C1UZ2RG40OM170,OPFUSES1XXX,"Opfutrade AB",SE
5493007LXG64XO75DS75,CHASIDS1XXX,"PT J.p. Morgan Sekuritas Indonesia",ID
5493006WOECPCPCXTH68,IETRROB1XXX,"IEBA TRUST SA",RO
FC84SDXS4OIPCPCJUB92,MACSUS33XXX,"MASTERCARD INTERNATIONAL INCORPORATED",US
549300J4GJ6K0JZPI032,AUSWAU41XXX,"AUSWIDE BANK LTD",AU
549300EOCJQ4ER0W4035,IFMIIE21XXX,"NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (IRELAND) LIMITED",IE
549300A3XNBD0DZUV073,LYBLUS44XXX,"LYB AMERICANS FINANCE COMPANY LLC",US
54930047TZ2DPGOO5R28,NODKUS44XXX,"Bank of North Dakota",US
549300JWXZAV7QL16W86,KACCKWKWXXX,"Kuwait Airways Company K.S.C.",KW
U18EU85S5BE6LJPFV937,INGJNL21XXX,"ING AM Interfinance Services B.V.",NL
5493004NVPJYJ1FNED68,IONUDKK1XXX,"Investeringsforeningen Nordea Invest - USA KL",FI
549300J4ASJ4UGJ5R887,THRMHKHHXXX,"Allianz Global Investors Asia Pacific Limited",HK
5JL7TMOH5TY3IUYSUP91,LAEDUS33XXX,"LAUREATE EDUCATION, INC.",US
IO66REGK3RCBAMA8HR66,UOVBSGSGXXX,"UNITED OVERSEAS BANK LIMITED",SG
549300WS4Y6131F94Q29,NONRSES1XXX,"Nordea Generationsfond 80-tal",FI
549300DLR3UX38D4Z689,INGWNL21XXX,"NNIP Advisors B.V.",NL
549300DYYS8QPMR8OP36,BCCRCRSJXXX,"BANCO CENTRAL DE COSTA RICA",CR
549300FMF3TPT1HFRF48,RCPCUS61XXX,"ROTH CAPITAL PARTNERS, LLC",US
5493003XVU27FQRN5N67,MIEPAU21XXX,"MOODY'S INVESTORS SERVICE PTY LIMITED",US
549300LP0CV2MNC1GV68,ACAYUS41XXX,"Academy Bank, National Association",US
549300YECLPQ2ECYHN24,THPLSGSGXXX,"FULLERTON (PRIVATE) LIMITED",SG
549300Z7PV7EK7XX7121,ACTRITR1XXX,"ENGIE ITALIA SPA",FR
8Q77SW3KZ88P3GNX0T60,LAKCUS33XXX,"Lake City Bank",US
549300MWZ8VY5QS62R66,FCIBTTP2XXX,"FIRSTCARIBBEAN INTERNATIONAL BANK (TRINIDAD ",TT
KRXXK3K6ZU5I4X4VTH24,MCCYUS33XXX,"MCKINSEY ",US
5493004HMNJUKQSVVN34,CITITZTZXXX,"Citibank Tanzania Limited",TZ
549300N5HX3RYYLUTB74,NOGDSES1XXX,"Nordea Generationsfond 60-tal",FI
U7TOFUDSWGIXRDZ5M485,KLJIQAQAXXX,"Al Khalij Commercial Bank Q.S.C",QA
549300BZGC73FHYP9S05,ABEASDKHXXX,"Arab Bank For Economic Development in Africa",SD
549300PCCKR7GKQPTC92,PSBAUS41XXX,"Park Bank",US
549300JVYLER1U5NDK13,WECGUS31XXX,"WESTCHESTER CAPITAL MANAGEMENT, LLC",US
549300ZWYC0QUOFP0Q79,PEGUUS44XXX,"Pegasus Bank",US
549300S8H6L533HV5T20,PAEAGB21XXX,"PACTUM ASSET MANAGEMENT LIMITED",GB
549300GJTSW5MY3HJ702,KHMIDEMMXXX,"Middle East Bank, Munich Branch",DE
549300P9U61KPQ0EU265,OTCMGB21XXX,"OTUS CAPITAL MANAGEMENT LIMITED",GB
03D0JEWFDFUS0SEEKG89,NRTHUS33XXX,"TD Bank, National Association",US
549300UX7BN34UFIPA91,MSILTWT1XXX,"Morgan Stanley Taiwan Limited",TW
549300E0WPRCJMXMUM09,PONAUS33XXX,"Popular Bank",PR
549300FP8XBL5CZKDM81,HEESESM1XXX,"Hewlett Packard Española S.L.",ES
5493000OR53ITLETWY46,BMISFRPPXXX,"Banque Misr",EG
549300I1B1U1HB4HRH77,AYUDTHBKXXX,"BANK OF AYUDHYA PUBLIC COMPANY LTD.",TH
549300F580MX332YTG45,CCELUS31XXX,"COPELAND CAPITAL MANAGEMENT, LLC",US
BSGEFEIOM18Y80CKCV46,BNDCCAMMXXX,"National Bank of Canada",CA
549300NZ5KPMYWITS087,CAPWBEBBXXX,CAPITALATWORK,BE
549300MWWOL8Q7EVI995,BENBGB22XXX,"BENNBRIDGE LTD",GB
U2RJRI7ZJKFU8SBMUZ02,NUITGB21XXX,"NUFCOR INTERNATIONAL LIMITED",GB
549300OKKPH77U3XPY61,INTOESM1XXX,"Interdin Bolsa Sociedad de Valores y Bolsa SA",ES
54930036U7LMU1MVCW18,UGLLAU21XXX,"UGL Engineering Pty Ltd",AU
549300BYLG7XO0GJYP42,RTLDMCMCXXX,"Rotheland SAM",MC
WHKXQACZ14C5XRO8LW03,HPQQUS6PXXX,"HP INC.",US
5493007QZ3XVM5MJXY16,IMRWRWRWXXX,I,RW
549300O3RIGG8W2NLH04,MAGDCLRMXXX,"MONEDA S.A. ADMINISTRADORA GENERAL DE FONDOS",CL
5493008S5MN0S6ASBL22,MEMMSE21XXX,"MedMera Bank Aktiebolag",SE
W1TSKPWZM1TQ9CP3T896,AMANGB21XXX,"GE Asset Management Limited",GB
549300WFGKTC3MGDCX95,SCBLGHACXXX,"Standard Chartered Bank Ghana Limited",GH
4EDKCQ2ZCBIECQ6VUQ69,ANRCUS33XXX,"The American National Red Cross",US
549300V8RVM0EMTDPF28,BNTBBMHMXXX,"BANK OF N.T. BUTTERFIELD ",BM
549300DGV3UF00SS9O26,NGEFFIH1XXX,"Nordea Global Enhanced Fund",FI
PKVU22HMQQ0KHUAQDH05,NSBLJPJTXXX,"Citigroup Global Markets Japan Inc.",JP
87DR6WT2MK1KMGUC7161,FCMLUS61XXX,"FARALLON CAPITAL MANAGEMENT, L.L.C.",US
549300D3Q016N7YOVW98,GAANUS41XXX,"Grand Bank",US
549300OODOO0QOU3BT85,WSSPSGS1XXX,"UBS Securities Pte. Ltd.",SG
549300U9HVFGR0500U77,JEJAJPJ1XXX,"Jefferies Japan Limited",JP
549300ZIBGCG0W5V8P46,JTFLUS41XXX,"JUMP TRADING FUTURES, LLC",US
549300DW8IRT0GVC9N77,JPSTTHB1XXX,"J.P.MORGAN SECURITIES (THAILAND)CO.,LTD.",TH
9OHRLVP761BPMNU1LB96,BBOTBWGXXXX,"Bank of Botswana",BW
549300BETUFXG0055F45,GBTTGB2LXXX,"GBT TRAVEL SERVICES UK LIMITED",GB
X8V2II80XTQHRH7NCB19,EASRUS3BXXX,"Eastern Bank",US
549300094RQ5A7DYLF51,DAVDUS51XXX,"D.A. DAVIDSON ",US
549300DTVR57NON7XL66,BCRDDOSXXXX,"BANCO CENTRAL DE LA REPUBLICA DOMINICANA",DO
549300WY8ZBI168Y6Z05,PESLUS31XXX,"PENSERRA SECURITIES LLC",US
5493003Q6Y1BFX0JUE45,NCBFFIH1XXX,"Nordea Corporate Bond Fund",FI
J3WHBG0MTS7O8ZVMDC91,EXXMUS41XXX,"EXXON MOBIL CORPORATION",US
5493007QRSX9DS2CM858,PCBCLULLXXX,"China Construction Bank (Europe) S.A.",CN
549300YKP7BZLLJB3318,GMOAAU21XXX,"GMO AUSTRALIA LIMITED",AU
549300IHKL0WTV30Z357,SANVUS31XXX,"M.D. SASS INVESTORS SERVICES, INC.",US
5493004FETDD2Z2FY510,BSTPSESSXXX,"Bluestep Bank AB (publ)",SE
549300073HM2ZFUVE190,GRADBRS1XXX,"Gradual Corretora De Cambio, Titulos E Valores Mobiliarios S.A.",BR
549300Y6K4T3QBM4LN29,MMALUS33XXX,"MIZUHO MARKETS AMERICAS LLC",US
549300I2DDZTVYCVCY25,FUEUGB21XXX,"GS FUNDING EUROPE",GB
549300WE3SVHHVQPZT91,MLRIBMHMXXX,"MERRILL LYNCH REINSURANCE SOLUTIONS LTD.",BM
D2OIGPB6E66YOBJ9GT20,BMWBDEMUXXX,"BMW Bank GmbH",DE
549300105EBLKX4O5W15,MAPAUS31XXX,"Maple Securities U.S.A. Inc.",US
549300QXX3SGZZ4OEU72,MCTBPAPAXXX,"Multibank Inc.",PA
54930089UCKVYWVCQM25,ASCSUS33XXX,"ASCENDANTFX CAPITAL USA, INC.",US
549300O7SBDSNG4IB582,IREEIT21XXX,"IRCE S.P.A",IT
5493003LBDEDV2IVJW19,CASCCAM1XXX,"CASGRAIN ",CA
549300M32WBVVFDTS111,LGIMUS44XXX,"LEGAL ",US
549300FEBVI8PEQ2M505,PEIPAU31XXX,"Perennial Investment Partners Limited",AU
549300DHT635Q5P8J715,SPNODK22XXX,"SPAR NORD BANK A/S",DK
549300EAQH74YHD07T53,FLEISGSGXXX,"FLEX LTD.",SG
